Sack,PassYds,Lost,PassTD,FG30_39,FG40_49,Team,Saf,FGM,RecYds,RushTD,TD_1,Points,Pts Allow,50+,FG50,FG20_29,TD,Week,40-49,FumTD,Rec,RecTD,XPM,RushYds,Made,FGA,Name,_position,0-19,RetTD,_team,FG0_19,Fum Rec,Def 2pt Ret,TwoPt,Opp,XPA,Int,30-39,20-29,Player
,0.0,0.06,0.0,,,,,,49.13,0.0,,11.41,,,,,,8,,0.0,4.49,0.35,,0.3,,,Chris GodwinWR - T,,,0.0,BPUP,,,,0.0,@NO,,0.0,,,Chris GodwinWR - TBPUP
,0.0,0.06,0.0,,,,,,53.39,0.0,,11.41,,,,,,8,,0.0,3.97,0.36,,0.59,,,Rome Odunze,WR,,0.0,CHI,,,,0.0,@BAL,,0.0,,,Rome OdunzeWR - CHI
,0.0,0.06,0.0,,,,,,55.14,0.0,,11.35,,,,,,8,,0.0,4.19,0.29,,0.29,,,Jerry Jeudy,WR,,0.0,CLE,,,,0.0,@NE,,0.0,,,Jerry JeudyWR - CLE
,0.0,0.06,0.0,,,,,,53.75,0.0,,11.34,,,,,,8,,0.0,4.09,0.29,,2.52,,,Zay Flowers,WR,,0.0,BAL,,,,0.0,CHI,,0.0,,,Zay FlowersWR - BAL
,0.0,0.06,0.0,,,,,,51.82,0.0,,11.19,,,,,,8,,0.0,3.97,0.36,,0.0,,,Jauan Jennings,WR,,0.0,SFQ,,,,0.0,@HOU,,0.0,,,Jauan JenningsWR - SFQ
,0.0,0.06,0.0,,,,,,51.02,0.0,,10.72,,,,,,8,,0.0,3.91,0.3,,0.3,,,Chris Olave,WR,,0.0,NO,,,,0.0,TB,,0.0,,,Chris OlaveWR - NOView News
,0.0,0.06,0.0,,,,,,51.18,0.0,,10.62,,,,,,8,,0.0,3.88,0.29,,0.0,,,Jaylen Waddle,WR,,0.0,MIA,,,,0.0,@ATL,,0.0,,,Jaylen WaddleWR - MIA
,0.0,0.06,0.0,,,,,,48.13,0.0,,10.34,,,,,,8,,0.0,3.62,0.3,,2.25,,,Ricky Pearsall,WR,,0.0,SF,,,,0.0,@HOU,,0.0,,,Ricky PearsallWR - SFView News
,0.0,0.0,0.0,,,,,,47.18,0.0,,10.27,,,,,,8,,0.0,3.45,0.32,,1.78,,,Matthew Golden,WR,,0.0,GB,,,,0.0,@PIT,,0.0,,,Matthew GoldenWR - GBView News
,0.0,0.06,0.0,,,,,,42.82,0.06,,10.25,,,,,,8,,0.0,3.41,0.29,,5.82,,,Jayden Reed,WR,,0.0,GBQ,,,,0.0,@PIT,,0.0,,,Jayden ReedWR - GBQ
,0.0,0.06,0.0,,,,,,45.68,0.0,,10.19,,,,,,8,,0.0,4.24,0.24,,0.65,,,Khalil Shakir,WR,,0.0,BUFQ,,,,0.0,@CAR,,0.0,,,Khalil ShakirWR - BUFQ
,0.0,0.06,0.0,,,,,,39.51,0.06,,9.95,,,,,,8,,0.0,3.16,0.29,,5.03,,,Marvin Mims Jr.,WR,,0.06,DEN,,,,0.0,DAL,,0.0,,,Marvin Mims Jr.WR - DEN
,0.0,0.06,0.0,,,,,,44.83,0.0,,9.84,,,,,,8,,0.0,3.14,0.28,,2.37,,,Rashid Shaheed,WR,,0.07,NO,,,,0.0,TB,,0.0,,,Rashid ShaheedWR - NOView News
,0.0,0.06,0.0,,,,,,47.16,0.0,,9.83,,,,,,8,,0.0,3.46,0.29,,0.29,,,Darnell Mooney,WR,,0.0,ATLQ,,,,0.0,MIA,,0.0,,,Darnell MooneyWR - ATLQ
,0.0,0.05,0.0,,,,,,41.93,0.05,,9.78,,,,,,8,,0.0,3.28,0.25,,6.06,,,Deebo Samuel Sr.,WR,,0.0,WAS,,,,0.0,@KC,,0.0,,,Deebo Samuel Sr.WR - WAS
,0.0,0.05,0.0,,,,,,41.61,0.0,,9.75,,,,,,8,,0.0,3.71,0.32,,0.58,,,Stefon Diggs,WR,,0.0,NEQ,,,,0.0,CLE,,0.0,,,Stefon DiggsWR - NEQ
,0.0,0.06,0.0,,,,,,44.34,0.0,,9.59,,,,,,8,,0.0,3.8,0.23,,0.99,,,Josh Downs,WR,,0.0,INDQ,,,,0.0,TEN,,0.0,,,Josh DownsWR - INDQView News
,0.0,0.07,0.0,,,,,,41.02,0.0,,9.27,,,,,,8,,0.0,3.5,0.29,,0.66,,,Christian Kirk,WR,,0.0,HOU,,,,0.0,SF,,0.0,,,Christian KirkWR - HOUView News
,0.0,0.06,0.0,,,,,,42.36,0.0,,9.16,,,,,,8,,0.0,3.63,0.23,,0.29,,,Michael Pittman,WR,,0.0,IND,,,,0.0,TEN,,0.0,,,Michael PittmanWR - INDView News
,0.0,0.07,0.0,,,,,,37.6,0.07,,9.14,,,,,,8,,0.0,3.16,0.27,,3.16,,,Luther Burden III,WR,,0.0,CHI,,,,0.0,@BAL,,0.0,,,Luther Burden IIIWR - CHI
,0.0,0.0,0.0,,,,,,41.59,0.0,,8.94,,,,,,8,,0.0,3.13,0.27,,0.33,,,Jayden Higgins,WR,,0.0,HOU,,,,0.0,SF,,0.0,,,Jayden HigginsWR - HOUView News
,0.0,0.06,0.0,,,,,,40.77,0.0,,8.65,,,,,,8,,0.0,2.98,0.28,,0.33,,,Keon Coleman,WR,,0.0,BUF,,,,0.0,@CAR,,0.0,,,Keon ColemanWR - BUF
,0.0,0.0,0.0,,,,,,40.17,0.0,,8.42,,,,,,8,,0.0,2.6,0.3,,0.0,,,Rashod Bateman,WR,,0.0,BAL,,,,0.0,CHI,,0.0,,,Rashod BatemanWR - BAL
,0.0,0.06,0.0,,,,,,36.68,0.0,,8.34,,,,,,8,,0.0,3.32,0.24,,0.3,,,Adam Thielen,WR,,0.0,CAR,,,,0.0,BUF,,0.0,,,Adam ThielenWR - CAR
,0.0,0.0,0.0,,,,,,36.57,0.0,,8.03,,,,,,8,,0.0,2.69,0.28,,0.0,,,Josh Palmer,WR,,0.0,BUF,,,,0.0,@CAR,,0.0,,,Josh PalmerWR - BUF
,0.0,0.05,0.0,,,,,,38.9,0.0,,7.87,,,,,,8,,0.0,2.86,0.2,,0.2,,,Tre Harris,WR,,0.0,LAC,,,,0.0,MIN,,0.0,,,Tre HarrisWR - LACView News
,0.0,0.0,0.0,,,,,,36.24,0.0,,7.78,,,,,,8,,0.0,2.72,0.24,,0.0,,,Marquise Brown,WR,,0.0,KCQ,,,,0.0,WAS,,0.0,,,Marquise BrownWR - KCQ
,0.0,0.06,0.0,,,,,,31.76,0.0,,7.78,,,,,,8,,0.0,3.54,0.18,,1.0,,,Wan'Dale Robinson,WR,,0.0,NYG,,,,0.0,@PHI,,0.0,,,Wan'Dale RobinsonWR - NYGView News
,0.0,0.06,0.0,,,,,,32.98,0.0,,7.74,,,,,,8,,0.0,3.02,0.25,,0.37,,,Keenan Allen,WR,,0.0,LAC,,,,0.0,MIN,,0.0,,,Keenan AllenWR - LAC
,0.0,0.06,0.0,,,,,,36.0,0.0,,7.69,,,,,,8,,0.0,2.81,0.23,,0.23,,,Emeka Egbuka,WR,,0.0,TB,,,,0.0,@NO,,0.0,,,Emeka EgbukaWR - TBView News
,0.0,0.06,0.0,,,,,,34.26,0.0,,7.45,,,,,,8,,0.0,2.64,0.23,,1.23,,,Jalen McMillan,WR,,0.0,TBQ,,,,0.0,@NO,,0.0,,,Jalen McMillanWR - TBQView News
,0.0,0.0,0.0,,,,,,32.18,0.0,,7.39,,,,,,8,,0.0,2.96,0.18,,1.36,,,DeMario Douglas,WR,,0.0,NE,,,,0.0,CLE,,0.0,,,DeMario DouglasWR - NEView News
,0.0,0.0,0.0,,,,,,34.94,0.0,,7.31,,,,,,8,,0.0,2.38,0.24,,0.0,,,Kyle Williams,WR,,0.0,NE,,,,0.0,CLE,,0.0,,,Kyle WilliamsWR - NEView News
,0.0,0.0,0.0,,,,,,35.61,0.0,,7.11,,,,,,8,,0.0,2.17,0.23,,0.0,,,Alec Pierce,WR,,0.0,INDQ,,,,0.0,TEN,,0.0,,,Alec PierceWR - INDQView News
,0.0,0.05,0.0,,,,,,32.57,0.0,,6.9,,,,,,8,,0.0,2.44,0.21,,0.47,,,Quentin Johnston,WR,,0.0,LACQ,,,,0.0,MIN,,0.0,,,Quentin JohnstonWR - LACQView News
,0.0,0.0,0.0,,,,,,31.31,0.0,,6.62,,,,,,8,,0.0,2.38,0.18,,0.3,,,Cedric Tillman,WR,,0.0,CLE,,,,0.0,@NE,,0.0,,,Cedric TillmanWR - CLEView News
,0.0,0.0,0.0,,,,,,32.04,0.0,,6.44,,,,,,8,,0.0,2.16,0.18,,0.0,,,Darius Slayton,WR,,0.0,NYG,,,,0.0,@PHI,,0.0,,,Darius SlaytonWR - NYGView News
,0.0,0.06,0.0,,,,,,28.66,0.0,,6.42,,,,,,8,,0.0,2.29,0.23,,0.0,,,Romeo Doubs,WR,,0.0,GBQ,,,,0.0,@PIT,,0.0,,,Romeo DoubsWR - GBQ
,0.0,0.0,0.0,,,,,,28.92,0.0,,6.32,,,,,,8,,0.0,2.3,0.18,,0.47,,,Jalen Coker,WR,,0.0,CARQ,,,,0.0,BUF,,0.0,,,Jalen CokerWR - CARQ
,0.0,0.0,0.0,,,,,,24.22,0.0,,5.94,,,,,,8,,0.0,2.08,0.21,,1.8,,,Jaylin Noel,WR,,0.0,HOU,,,,0.0,SF,,0.0,,,Jaylin NoelWR - HOU
,0.0,0.0,0.0,,,,,,27.12,0.0,,5.88,,,,,,8,,0.0,2.15,0.17,,0.0,,,Dontayvion Wicks,WR,,0.0,GBQ,,,,0.0,@PIT,,0.0,,,Dontayvion WicksWR - GBQ
,0.0,0.0,0.0,,,,,,26.43,0.0,,5.83,,,,,,8,,0.0,2.31,0.13,,0.93,,,Calvin Austin III,WR,,0.0,PITQ,,,,0.0,GB,,0.0,,,Calvin Austin IIIWR - PITQ
,0.0,0.0,0.0,,,,,,24.81,0.0,,5.83,,,,,,8,,0.0,2.27,0.18,,0.0,,,Tyler Lockett,WR,,0.0,TEN,,,,0.0,@IND,,0.0,,,Tyler LockettWR - TEN
,0.0,0.0,0.0,,,,,,25.42,0.0,,5.75,,,,,,8,,0.0,2.13,0.18,,0.0,,,DeAndre Hopkins,WR,,0.0,BAL,,,,0.0,CHI,,0.0,,,DeAndre HopkinsWR - BAL
,0.0,0.0,0.0,,,,,,25.07,0.0,,5.72,,,,,,8,,0.0,2.13,0.18,,0.0,,,Jalen Royals,WR,,0.0,KC,,,,0.0,WAS,,0.0,,,Jalen RoyalsWR - KC
,0.0,0.06,0.0,,,,,,25.57,0.0,,5.64,,,,,,8,,0.0,2.02,0.18,,1.07,,,Xavier Legette,WR,,0.0,CAR,,,,0.0,BUF,,0.0,,,Xavier LegetteWR - CAR
,0.0,0.0,0.0,,,,,,25.86,0.0,,5.55,,,,,,8,,0.0,1.78,0.18,,1.07,,,Adonai Mitchell,WR,,0.0,IND,,,,0.0,TEN,,0.0,,,Adonai MitchellWR - INDView News
,0.0,0.0,0.0,,,,,,24.98,0.0,,5.45,,,,,,8,,0.0,1.87,0.18,,0.0,,,Kayshon Boutte,WR,,0.0,NE,,,,0.0,CLE,,0.0,,,Kayshon BoutteWR - NE
,0.0,0.0,0.0,,,,,,23.85,0.0,,5.27,,,,,,8,,0.0,1.86,0.17,,0.0,,,Allen Lazard,WR,,0.0,NYJQ,,,,0.0,@CIN,,0.0,,,Allen LazardWR - NYJQ
,0.0,0.06,0.0,,,,,,19.32,0.06,,5.21,,,,,,8,,0.0,1.5,0.12,,4.62,,,KaVontae Turpin,WR,,0.06,DAL,,,,0.0,@DEN,,0.0,,,KaVontae TurpinWR - DAL
,0.0,0.0,0.0,,,,,,22.34,0.0,,5.17,,,,,,8,,0.0,1.75,0.18,,1.05,,,Jalen Nailor,WR,,0.0,MINQ,,,,0.0,@LAC,,0.0,,,Jalen NailorWR - MINQView News
,0.0,0.0,0.0,,,,,,19.04,0.0,,5.13,,,,,,8,,0.0,1.86,0.19,,2.23,,,Curtis Samuel,WR,,0.0,BUFQ,,,,0.0,@CAR,,0.0,,,Curtis SamuelWR - BUFQ
,0.0,0.0,0.0,,,,,,20.24,0.0,,5.1,,,,,,8,,0.0,2.06,0.12,,3.0,,,Malachi Corley,WR,,0.0,NYJ,,,,0.0,@CIN,,0.0,,,Malachi CorleyWR - NYJ
,0.0,0.0,0.0,,,,,,23.02,0.0,,5.07,,,,,,8,,0.0,1.66,0.18,,0.24,,,Troy Franklin,WR,,0.0,DEN,,,,0.0,DAL,,0.0,,,Troy FranklinWR - DENView News
,0.0,0.06,0.0,,,,,,22.46,0.0,,4.92,,,,,,8,,0.0,2.07,0.12,,0.0,,,Diontae Johnson,WR,,0.0,CLE,,,,0.0,@NE,,0.0,,,Diontae JohnsonWR - CLE
,0.0,0.06,0.0,,,,,,19.31,0.0,,4.88,,,,,,8,,0.0,1.88,0.12,,1.06,,,Malik Washington,WR,,0.06,MIA,,,,0.0,@ATL,,0.0,,,Malik WashingtonWR - MIA
,0.0,0.0,0.0,,,,,,23.25,0.0,,4.87,,,,,,8,,0.0,1.79,0.12,,0.36,,,Brandin Cooks,WR,,0.0,NO,,,,0.0,TB,,0.0,,,Brandin CooksWR - NO
,0.0,0.0,0.0,,,,,,21.92,0.0,,4.71,,,,,,8,,0.0,1.8,0.12,,0.0,,,Jalen Tolbert,WR,,0.0,DAL,,,,0.0,@DEN,,0.0,,,Jalen TolbertWR - DAL
,0.0,0.0,0.0,,,,,,20.6,0.0,,4.67,,,,,,8,,0.0,1.53,0.18,,0.0,,,Nick Westbrook-Ikhine,WR,,0.0,MIA,,,,0.0,@ATL,,0.0,,,Nick Westbrook-IkhineWR - MIA
,0.0,0.0,0.0,,,,,,18.84,0.0,,4.36,,,,,,8,,0.0,1.76,0.12,,0.0,,,Robert Woods,WR,,0.0,PIT,,,,0.0,GB,,0.0,,,Robert WoodsWR - PIT
,0.0,0.0,0.0,,,,,,17.85,0.0,,4.33,,,,,,8,,0.0,1.81,0.12,,0.18,,,Devaughn Vele,WR,,0.0,DEN,,,,0.0,DAL,,0.0,,,Devaughn VeleWR - DEN
,0.0,0.0,0.0,,,,,,20.4,0.0,,4.24,,,,,,8,,0.0,1.44,0.12,,0.36,,,Jermaine Burton,WR,,0.0,CINQ,,,,0.0,NYJ,,0.0,,,Jermaine BurtonWR - CINQ
,0.0,0.0,0.0,,,,,,20.27,0.0,,4.23,,,,,,8,,0.0,1.48,0.12,,0.0,,,Demarcus Robinson,WR,,0.0,SF,,,,0.0,@HOU,,0.0,,,Demarcus RobinsonWR - SF
,0.0,0.0,0.0,,,,,,18.6,0.0,,4.2,,,,,,8,,0.0,1.56,0.12,,0.6,,,Elic Ayomanor,WR,,0.0,TEN,,,,0.0,@IND,,0.0,,,Elic AyomanorWR - TEN
,0.0,0.0,0.0,,,,,,19.32,0.0,,4.17,,,,,,8,,0.0,1.52,0.12,,0.0,,,Noah Brown,WR,,0.0,WAS,,,,0.0,@KC,,0.0,,,Noah BrownWR - WAS
,0.0,0.0,0.0,,,,,,19.86,0.0,,4.15,,,,,,8,,0.0,1.44,0.12,,0.0,,,Roman Wilson,WR,,0.0,PIT,,,,0.0,GB,,0.0,,,Roman WilsonWR - PITView News
,0.0,0.0,0.0,,,,,,18.56,0.0,,4.12,,,,,,8,,0.0,1.46,0.12,,0.88,,,Tai Felton,WR,,0.0,MIN,,,,0.0,@LAC,,0.0,,,Tai FeltonWR - MINView News
,0.0,0.0,0.0,,,,,,18.24,0.0,,4.1,,,,,,8,,0.0,1.56,0.12,,0.0,,,Andrei Iosivas,WR,,0.0,CIN,,,,0.0,NYJ,,0.0,,,Andrei IosivasWR - CIN
,0.0,0.0,0.0,,,,,,19.26,0.0,,4.07,,,,,,8,,0.0,1.35,0.12,,0.7,,,Chimere Dike,WR,,0.0,TEN,,,,0.0,@IND,,0.0,,,Chimere DikeWR - TEN
,0.0,0.06,0.0,,,,,,14.29,0.0,,3.7,,,,,,8,,0.0,1.46,0.12,,2.1,,,Ray-Ray McCloud,WR,,0.0,ATL,,,,0.0,MIA,,0.0,,,Ray-Ray McCloudWR - ATLView News
,0.0,0.0,0.0,,,,,,14.13,0.0,,3.52,,,,,,8,,0.0,1.37,0.12,,0.18,,,Olamide Zaccheaus,WR,,0.0,CHI,,,,0.0,@BAL,,0.0,,,Olamide ZaccheausWR - CHI
,0.0,0.0,0.0,,,,,,14.37,0.0,,3.47,,,,,,8,,0.0,1.19,0.12,,1.19,,,Savion Williams,WR,,0.0,GB,,,,0.0,@PIT,,0.0,,,Savion WilliamsWR - GB
,0.0,0.0,0.0,,,,,,13.86,0.0,,3.25,,,,,,8,,0.0,1.14,0.12,,0.0,,,Pat Bryant,WR,,0.0,DEN,,,,0.0,DAL,,0.0,,,Pat BryantWR - DENView News
,0.0,0.0,0.0,,,,,,13.35,0.0,,3.11,,,,,,8,,0.0,1.05,0.12,,0.0,,,Mack Hollins,WR,,0.0,NE,,,,0.0,CLE,,0.0,,,Mack HollinsWR - NE
,0.0,0.0,0.0,,,,,,12.38,0.0,,3.07,,,,,,8,,0.0,1.13,0.11,,0.45,,,Elijah Moore,WR,,0.0,BUF,,,,0.0,@CAR,,0.0,,,Elijah MooreWR - BUF
,0.0,0.0,0.0,,,,,,13.2,0.0,,2.82,,,,,,8,,0.0,1.2,0.0,,3.0,,,Kendrick Bourne,WR,,0.0,NEQ,,,,0.0,CLE,,0.0,,,Kendrick BourneWR - NEQView News
,0.0,0.0,0.0,,,,,,10.19,0.0,,2.63,,,,,,8,,0.0,1.09,0.08,,0.39,,,Luke McCaffrey,WR,,0.0,WAS,,,,0.0,@KC,,0.0,,,Luke McCaffreyWR - WAS
,0.0,0.0,0.0,,,,,,10.8,0.0,,2.43,,,,,,8,,0.0,0.9,0.06,,0.9,,,Arian Smith,WR,,0.0,NYJ,,,,0.0,@CIN,,0.0,,,Arian SmithWR - NYJ
,0.0,0.0,0.0,,,,,,10.04,0.0,,2.31,,,,,,8,,0.0,0.92,0.06,,0.29,,,Jahan Dotson,WR,,0.0,PHI,,,,0.0,NYG,,0.0,,,Jahan DotsonWR - PHI
,0.0,0.0,0.0,,,,,,8.64,0.0,,2.06,,,,,,8,,0.0,0.84,0.06,,0.0,,,JuJu Smith-Schuster,WR,,0.0,KC,,,,0.0,WAS,,0.0,,,JuJu Smith-SchusterWR - KC
,0.0,0.0,0.0,,,,,,8.7,0.0,,1.95,,,,,,8,,0.0,0.72,0.06,,0.0,,,KhaDarel Hodge,WR,,0.0,ATL,,,,0.0,MIA,,0.0,,,KhaDarel HodgeWR - ATLView News
,0.0,0.0,0.0,,,,,,8.01,0.0,,1.91,,,,,,8,,0.0,0.73,0.06,,0.18,,,Xavier Restrepo,WR,,0.0,TEN,,,,0.0,@IND,,0.0,,,Xavier RestrepoWR - TEN
,0.0,0.0,0.0,,,,,,7.82,0.0,,1.87,,,,,,8,,0.0,0.73,0.06,,0.0,,,Van Jefferson,WR,,0.0,TEN,,,,0.0,@IND,,0.0,,,Van JeffersonWR - TEN
,0.0,0.0,0.0,,,,,,8.86,0.0,,1.86,,,,,,8,,0.0,0.61,0.06,,0.0,,,Jalin Hyatt,WR,,0.0,NYG,,,,0.0,@PHI,,0.0,,,Jalin HyattWR - NYGView News
,0.0,0.0,0.0,,,,,,7.29,0.0,,1.78,,,,,,8,,0.0,0.69,0.06,,0.0,,,Lil'Jordan Humphrey,WR,,0.0,NYG,,,,0.0,@PHI,,0.0,,,Lil'Jordan HumphreyWR - NYG
,0.0,0.0,0.0,,,,,,9.2,0.0,,1.72,,,,,,8,,0.0,0.8,0.0,,0.0,,,Tez Johnson,WR,,0.0,TB,,,,0.0,@NO,,0.0,,,Tez JohnsonWR - TB
,0.0,0.33,0.0,,,,,,7.33,0.0,,1.64,,,,,,8,,0.0,0.67,0.0,,5.33,,,Derius Davis,WR,,0.06,LAC,,,,0.0,MIN,,0.0,,,Derius DavisWR - LAC
,0.0,0.0,0.0,,,,,,8.0,0.0,,1.6,,,,,,8,,0.0,0.8,0.0,,0.0,,,Hunter Renfrow,WR,,0.0,CAR,,,,0.0,BUF,,0.0,,,Hunter RenfrowWR - CAR
,0.0,0.0,0.0,,,,,,6.97,0.0,,1.55,,,,,,8,,0.0,0.46,0.06,,0.29,,,Devontez Walker,WR,,0.0,BAL,,,,0.0,CHI,,0.0,,,Devontez WalkerWR - BALView News
,0.0,0.0,0.0,,,,,,5.49,0.0,,1.51,,,,,,8,,0.0,0.57,0.06,,0.29,,,Sterling Shepard,WR,,0.0,TB,,,,0.0,@NO,,0.0,,,Sterling ShepardWR - TB
,0.0,0.0,0.0,,,,,,8.17,0.0,,1.45,,,,,,8,,0.0,0.63,0.0,,0.0,,,David Moore,WR,,0.0,CAR,,,,0.0,BUF,,0.0,,,David MooreWR - CAR
,0.0,0.0,0.0,,,,,,6.0,0.0,,1.42,,,,,,8,,0.0,0.46,0.06,,0.0,,,Johnny Wilson,WR,,0.0,PHI,,,,0.0,NYG,,0.0,,,Johnny WilsonWR - PHI
,0.0,0.0,0.0,,,,,,6.6,0.0,,1.26,,,,,,8,,0.0,0.6,0.0,,0.0,,,John Metchie III,WR,,0.0,HOU,,,,0.0,SF,,0.0,,,John Metchie IIIWR - HOUView News
,0.0,0.0,0.0,,,,,,4.67,0.0,,1.19,,,,,,8,,0.0,0.33,0.06,,0.28,,,Tylan Wallace,WR,,0.0,BAL,,,,0.0,CHI,,0.0,,,Tylan WallaceWR - BAL
,0.0,0.0,0.0,,,,,,6.4,0.0,,1.17,,,,,,8,,0.0,0.53,0.0,,0.0,,,Justin Watson,WR,,0.0,HOU,,,,0.0,SF,,0.0,,,Justin WatsonWR - HOU
,0.0,0.06,0.0,,,,,,3.72,0.0,,1.0,,,,,,8,,0.0,0.36,0.0,,0.3,,,Xavier Gipson,WR,,0.06,NYJQ,,,,0.0,@CIN,,0.0,,,Xavier GipsonWR - NYJQView News
,0.0,0.0,0.0,,,,,,3.19,0.0,,0.63,,,,,,8,,0.0,0.31,0.0,,0.0,,,Trent Sherfield,WR,,0.0,DEN,,,,0.0,DAL,,0.0,,,Trent SherfieldWR - DEN
,0.0,0.05,0.0,,,,,,1.5,0.0,,0.62,,,,,,8,,0.0,0.15,0.0,,0.55,,,Devin Duvernay,WR,,0.06,CHI,,,,0.0,@BAL,,0.0,,,Devin DuvernayWR - CHI
,0.0,0.2,0.0,,,,,,4.4,0.0,,0.56,,,,,,8,,0.0,0.4,0.0,,1.2,,,Mecole Hardman,WR,,0.0,GB,,,,0.0,@PIT,,0.0,,,Mecole HardmanWR - GB
,0.0,0.0,0.0,,,,,,2.87,0.0,,0.56,,,,,,8,,0.0,0.27,0.0,,0.0,,,Jonathan Mingo,WR,,0.0,DALQ,,,,0.0,@DEN,,0.0,,,Jonathan MingoWR - DALQView News
,0.0,0.06,0.0,,,,,,85.93,0.0,,18.91,,,,,,9,,0.0,6.52,0.63,,1.33,,,Ja'Marr Chase,WR,,0.0,CIN,,,,0.0,CHI,,0.0,,,Ja'Marr ChaseWR - CIN
,0.0,0.06,0.0,,,,,,85.76,0.0,,17.3,,,,,,9,,0.0,5.95,0.47,,0.77,,,Justin Jefferson,WR,,0.0,MINQ,,,,0.0,@DET,,0.0,,,Justin JeffersonWR - MINQ
,0.0,0.06,0.0,,,,,,72.2,0.06,,16.89,,,,,,9,,0.0,6.13,0.47,,4.77,,,CeeDee Lamb,WR,,0.0,DAL,,,,0.0,ARI,,0.0,,,CeeDee LambWR - DAL
,0.0,0.06,0.0,,,,,,72.82,0.06,,16.13,,,,,,9,,0.0,5.71,0.41,,4.41,,,Puka Nacua,WR,,0.0,LAR,,,,0.0,NO,,0.0,,,Puka NacuaWR - LAR
,0.0,0.06,0.0,,,,,,71.16,0.0,,16.04,,,,,,9,,0.0,6.15,0.47,,0.7,,,Amon-Ra St. Brown,WR,,0.0,DET,,,,0.0,MIN,,0.0,,,Amon-Ra St. BrownWR - DET
,0.0,0.06,0.0,,,,,,72.56,0.0,,15.83,,,,,,9,,0.0,5.79,0.45,,1.99,,,Malik Nabers,WR,,0.0,NYGQ,,,,0.0,SF,,0.0,,,Malik NabersWR - NYGQView News
,0.0,0.06,0.0,,,,,,74.3,0.0,,15.61,,,,,,9,,0.0,5.09,0.53,,0.29,,,Nico Collins,WR,,0.0,HOU,,,,0.0,DEN,,0.0,,,Nico CollinsWR - HOUView News
,0.0,0.06,0.0,,,,,,72.45,0.0,,15.27,,,,,,9,,0.0,5.34,0.45,,1.01,,,Brian Thomas Jr.,WR,,0.0,JAX,,,,0.0,@LV,,0.0,,,Brian Thomas Jr.WR - JAXView News
,0.0,0.05,0.0,,,,,,67.8,0.0,,14.76,,,,,,9,,0.0,5.38,0.44,,0.6,,,Drake London,WR,,0.0,ATL,,,,0.0,@NE,,0.0,,,Drake LondonWR - ATL
,0.0,0.06,0.0,,,,,,67.68,0.0,,14.51,,,,,,9,,0.0,5.36,0.41,,0.41,,,Ladd McConkey,WR,,0.0,LAC,,,,0.0,@TEN,,0.0,,,Ladd McConkeyWR - LACView News
,0.0,0.05,0.0,,,,,,66.48,0.0,,14.41,,,,,,9,,0.0,5.09,0.43,,1.88,,,Tyreek Hill,WR,,0.0,MIAQ,,,,0.0,BAL,,0.0,,,Tyreek HillWR - MIAQ
,0.0,0.06,0.0,,,,,,65.39,0.0,,13.58,,,,,,9,,0.0,4.67,0.41,,0.35,,,Terry McLaurin,WR,,0.0,WAS,,,,0.0,SEA,,0.0,,,Terry McLaurinWR - WAS
,0.0,0.06,0.0,,,,,,60.18,0.0,,13.32,,,,,,9,,0.0,4.92,0.37,,2.83,,,DJ Moore,WR,,0.0,CHI,,,,0.0,@CIN,,0.0,,,DJ MooreWR - CHI
,0.0,0.06,0.0,,,,,,55.49,0.0,,13.13,,,,,,9,,0.0,4.93,0.45,,0.7,,,Rashee Rice,WR,,0.0,KC,,,,0.0,@BUF,,0.0,,,Rashee RiceWR - KC
,0.0,0.06,0.0,,,,,,59.19,0.0,,13.09,,,,,,9,,0.0,4.59,0.45,,0.0,,,Tee Higgins,WR,,0.0,CIN,,,,0.0,CHI,,0.0,,,Tee HigginsWR - CIN
,0.0,0.06,0.0,,,,,,56.95,0.0,,13.01,,,,,,9,,0.0,5.16,0.35,,1.7,,,Jaxon Smith-Njigba,WR,,0.0,SEA,,,,0.0,@WAS,,0.0,,,Jaxon Smith-NjigbaWR - SEA
,0.0,0.06,0.0,,,,,,56.83,0.0,,12.78,,,,,,9,,0.0,4.6,0.41,,1.59,,,Tetairoa McMillan,WR,,0.0,CAR,,,,0.0,@GB,,0.0,,,Tetairoa McMillanWR - CARView News
,0.0,0.0,0.0,,,,,,57.53,0.0,,12.29,,,,,,9,,0.0,4.26,0.35,,1.81,,,Travis Hunter,WR,,0.0,JAXQ,,,,0.0,@LV,,0.0,,,Travis HunterWR - JAXQView News
,0.0,0.06,0.0,,,,,,49.75,0.06,,12.25,,,,,,9,,0.0,4.03,0.41,,5.45,,,Xavier Worthy,WR,,0.0,KC,,,,0.0,@BUF,,0.0,,,Xavier WorthyWR - KC
,0.0,0.05,0.0,,,,,,58.13,0.0,,12.2,,,,,,9,,0.0,4.18,0.37,,0.84,,,Marvin Harrison Jr.,WR,,0.0,ARI,,,,0.0,@DAL,,0.0,,,Marvin Harrison Jr.WR - ARI
,0.0,0.06,0.0,,,,,,53.91,0.0,,12.12,,,,,,9,,0.0,4.39,0.41,,0.0,,,Davante Adams,WR,,0.0,LAR,,,,0.0,NO,,0.0,,,Davante AdamsWR - LAR
,0.0,0.06,0.0,,,,,,55.78,0.0,,12.07,,,,,,9,,0.0,4.15,0.41,,0.0,,,Courtland Sutton,WR,,0.0,DEN,,,,0.0,@HOU,,0.0,,,Courtland SuttonWR - DEN
